Delivery,Item,Ship-to party,Material,Delivery quantity,Sales Unit,Material Avail. Date,Total Weight,Unit of Weight,Route,Goods Issue Date,Picking Date,Act. Gds Mvmnt Date,Delivery Type,Box,Carton ,Pallet,Percent Box,Percent Carton,Percent Pallet,FILTER
80012473,40,P2000,E1200-VV,185,EA,3/8/2017,249.75,LB,LTL,3/7/2017,3/8/2017,3/8/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80012473,50,P2000,SM2-2W10,18,EA,3/8/2017,65.7,LB,LTL,3/7/2017,3/8/2017,3/8/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80012499,20,P2000,E1200-VV,120,EA,3/9/2017,162,LB,LTL,3/9/2017,3/9/2017,3/8/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80012499,30,P2000,SM2-2W10,45,EA,3/9/2017,164.25,LB,LTL,3/9/2017,3/9/2017,3/8/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80012499,40,P2000,V-CAM1,50,EA,3/9/2017,95,LB,LTL,3/9/2017,3/9/2017,3/8/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80013266,110,P2010,DAP-1330,3,EA,3/8/2017,1.59,LB,LTL,3/8/2017,3/8/2017,3/9/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80013266,120,P2010,E1200-VV,6,EA,3/8/2017,8.1,LB,LTL,3/8/2017,3/8/2017,3/9/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80013266,150,P2010,SM2-2W10,2,EA,3/8/2017,7.3,LB,LTL,3/8/2017,3/8/2017,3/9/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80013266,170,P2010,V-CAM1,8,EA,3/8/2017,15.2,LB,LTL,3/8/2017,3/8/2017,3/9/2017,ZNL,5,n/a,120,60.00%,0.600,0.60,FALSE
80013266,200,P2010,V-DW21R-345,41,EA,3/8/2017,5.33,LB,LTL,3/8/2017,3/8/2017,3/9/2017,ZNL,6,n/a,#REF!,83.33%,0.833,0.83,TRUE
80013704,70,P2000,E1200-VV,11,EA,3/8/2017,14.85,LB,LTL,3/8/2017,3/8/2017,3/9/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80014171,120,P2010,DAP-1330,3,EA,3/9/2017,1.59,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80014171,130,P2010,E1200-VV,21,EA,3/9/2017,28.35,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80014171,170,P2010,SM2-2W10,1,EA,3/9/2017,3.65,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,5,n/a,150,20.00%,0.200,0.20,FALSE
80014171,190,P2010,V-CAM1,9,EA,3/9/2017,17.1,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,5,n/a,120,80.00%,0.800,0.80,FALSE
80014171,200,P2010,V-CMA-6,9,EA,3/9/2017,0.45,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,4,n/a,#REF!,25.00%,0.250,0.25,TRUE
80014171,240,P2010,V-DW21R-345,23,EA,3/9/2017,2.99,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,6,n/a,#REF!,83.33%,0.833,0.83,TRUE
80014227,40,P2000,V-DW21R-345,84,EA,3/9/2017,10.92,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80014244,30,P2000,E1200-VV,180,EA,3/10/2017,243,LB,LTL,3/10/2017,3/10/2017,3/9/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80014244,40,P2000,SM2-2W10,27,EA,3/10/2017,98.55,LB,LTL,3/10/2017,3/10/2017,3/9/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80014414,180,P2000,DAP-1330,5,EA,3/9/2017,2.65,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80014414,190,P2000,E1200-VV,4,EA,3/9/2017,5.4,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80014414,230,P2000,SM2-2W10,3,EA,3/9/2017,10.95,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80014414,250,P2000,V-CAM1,10,EA,3/9/2017,19,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80014414,260,P2000,V-CMA-6,4,EA,3/9/2017,0.2,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80014414,300,P2000,V-DW21R-345,25,EA,3/9/2017,3.25,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,6,n/a,#REF!,16.67%,0.167,0.17,TRUE
80014489,180,P2000,DAP-1330,9,EA,3/9/2017,4.77,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80014489,190,P2000,E1200-VV,20,EA,3/9/2017,27,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80014489,240,P2000,SM2-2W10,7,EA,3/9/2017,25.55,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80014489,260,P2000,V-CAM1,30,EA,3/9/2017,57,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80014489,300,P2000,V-DW21R-345,112,EA,3/9/2017,14.56,LB,LTL,3/8/2017,3/9/2017,3/9/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80014697,50,P2000,SM2-2W10,24,EA,3/9/2017,87.6,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,5,n/a,150,80.00%,0.800,0.80,FALSE
80014697,70,P2000,E1200-VV,510,EA,3/9/2017,688.5,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80014697,90,P2000,DAP-1330,24,EA,3/9/2017,12.72,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80014697,120,P2000,V-DW21R-345,112,EA,3/9/2017,14.56,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80014697,190,P2000,V-CAM1,60,EA,3/9/2017,114,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80014711,20,P2000,SM2-2W10,144,EA,3/9/2017,525.6,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,5,n/a,150,80.00%,0.800,0.80,FALSE
80014711,110,P2000,E1200-VV,435,EA,3/9/2017,587.25,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80014711,130,P2000,V-CAM1,110,EA,3/9/2017,209,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80014711,190,P2000,V-DW21R-345,644,EA,3/9/2017,83.72,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80014712,40,P2000,DAP-1330,48,EA,3/9/2017,25.44,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80014712,60,P2000,SM2-2W10,42,EA,3/9/2017,153.3,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80014712,70,P2000,E1200-VV,540,EA,3/9/2017,729,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80014712,140,P2000,V-CAM1,135,EA,3/9/2017,256.5,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80014712,170,P2000,V-DW21R-345,672,EA,3/9/2017,87.36,LB,LTL,3/9/2017,3/9/2017,3/9/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80015178,190,P2000,SM2-2W10,3,EA,3/9/2017,10.95,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80015178,210,P2000,V-CAM1,8,EA,3/9/2017,15.2,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,5,n/a,120,60.00%,0.600,0.60,FALSE
80015178,240,P2000,V-DW21R-345,24,EA,3/9/2017,3.12,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80015178,360,P2000,E1200-VV,1,EA,3/9/2017,1.35,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80015208,190,P2000,DAP-1330,2,EA,3/9/2017,1.06,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80015208,250,P2000,SM2-2W10,4,EA,3/9/2017,14.6,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,5,n/a,150,80.00%,0.800,0.80,FALSE
80015208,270,P2000,V-CAM1,8,EA,3/9/2017,15.2,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,5,n/a,120,60.00%,0.600,0.60,FALSE
80015208,300,P2000,V-DW21R-345,24,EA,3/9/2017,3.12,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80015208,410,P2000,E1200-VV,1,EA,3/9/2017,1.35,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80015335,70,P2000,E1200-VV,16,EA,3/10/2017,21.6,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80015335,100,P2000,SM2-2W10,20,EA,3/10/2017,73,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80015335,110,P2000,V-CAM1,10,EA,3/10/2017,19,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80015335,140,P2000,V-DW21R-345,280,EA,3/10/2017,36.4,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80015568,150,P2010,V-DW21R-345,58,EA,3/9/2017,7.54,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80015568,180,P2010,V-CAM1,11,EA,3/9/2017,20.9,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80015568,200,P2010,SM2-2W10,3,EA,3/9/2017,10.95,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80015568,240,P2010,E1200-VV,8,EA,3/9/2017,10.8,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80015568,250,P2010,DAP-1330,4,EA,3/9/2017,2.12,LB,LTL,3/9/2017,3/9/2017,3/10/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80015572,110,P2000,DAP-1330,5,EA,3/9/2017,2.65,LB,LTL,3/8/2017,3/9/2017,3/10/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80015572,120,P2000,E1200-VV,3,EA,3/9/2017,4.05,LB,LTL,3/8/2017,3/9/2017,3/10/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80015572,160,P2000,SM2-2W10,10,EA,3/9/2017,36.5,LB,LTL,3/8/2017,3/9/2017,3/10/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80015572,200,P2000,V-DW21R-345,20,EA,3/9/2017,2.6,LB,LTL,3/8/2017,3/9/2017,3/10/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80015988,150,P2000,DAP-1330,6,EA,3/10/2017,3.18,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80015988,200,P2000,SM2-2W10,7,EA,3/10/2017,25.55,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80015988,220,P2000,V-CAM1,20,EA,3/10/2017,38,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80015988,250,P2000,V-DW21R-345,60,EA,3/10/2017,7.8,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80015988,350,P2000,E1200-VV,10,EA,3/10/2017,13.5,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80016028,160,P2000,DAP-1330,6,EA,3/10/2017,3.18,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80016028,170,P2000,E1200-VV,10,EA,3/10/2017,13.5,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80016028,220,P2000,SM2-2W10,12,EA,3/10/2017,43.8,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80016028,240,P2000,V-CAM1,25,EA,3/10/2017,47.5,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80016028,270,P2000,V-DW21R-345,28,EA,3/10/2017,3.64,LB,LTL,3/10/2017,3/10/2017,3/10/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80016266,80,P2010,V-CMA-6,10,EA,3/13/2017,0.5,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80016266,100,P2010,DAP-1330,5,EA,3/13/2017,2.65,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80016266,110,P2010,E1200-VV,10,EA,3/13/2017,13.5,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80016266,140,P2010,SM2-2W10,4,EA,3/13/2017,14.6,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,5,n/a,150,80.00%,0.800,0.80,FALSE
80016266,160,P2010,V-CAM1,12,EA,3/13/2017,22.8,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,5,n/a,120,40.00%,0.400,0.40,FALSE
80016266,180,P2010,V-DW21R-345,82,EA,3/13/2017,10.66,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80016344,10,P2000,SM2-2W10,100,EA,3/13/2017,365,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80017643,40,P2000,V-CAM1,115,EA,3/14/2017,218.5,LB,LTL,3/14/2017,3/14/2017,3/13/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80018185,100,P2000,SM2-2W10,8,EA,3/13/2017,29.2,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80018185,120,P2000,V-CAM1,20,EA,3/13/2017,38,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80018185,160,P2000,V-DW21R-345,56,EA,3/13/2017,7.28,LB,LTL,3/13/2017,3/13/2017,3/13/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80018280,160,P2000,V-CAM1,6,EA,3/14/2017,11.4,LB,LTL,3/14/2017,3/14/2017,3/13/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80018280,170,P2000,V-CMA-6,8,EA,3/14/2017,0.4,LB,LTL,3/14/2017,3/14/2017,3/13/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80018888,100,P2010,V-DW21R-345,10,EA,3/14/2017,1.3,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80018888,110,P2010,V-CMA-6,12,EA,3/14/2017,0.6,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80018888,130,P2010,DAP-1330,8,EA,3/14/2017,4.24,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80018894,130,P2010,V-DW21R-345,28,EA,3/14/2017,3.64,LB,LTL,3/14/2017,3/14/2017,3/16/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80018894,150,P2010,V-CMA-6,8,EA,3/14/2017,0.4,LB,LTL,3/14/2017,3/14/2017,3/16/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80018900,90,P2010,V-DW21R-345,62,EA,3/14/2017,8.06,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80018900,140,P2010,V-CMA-6,18,EA,3/14/2017,0.9,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80018900,170,P2010,DAP-1330,4,EA,3/14/2017,2.12,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80018900,190,P2010,E1200-VV,4,EA,3/14/2017,5.4,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80018912,80,P2010,V-DW21R-345,36,EA,3/14/2017,4.68,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80018912,130,P2010,V-CMA-6,6,EA,3/14/2017,0.3,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80018962,160,P2010,V-DW21R-345,18,EA,3/14/2017,2.34,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80018962,180,P2010,V-CMA-6,8,EA,3/14/2017,0.4,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80018962,190,P2010,E1200-VV,20,EA,3/14/2017,27,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80019662,30,P2000,V-CAM1,160,EA,3/14/2017,304,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80019663,150,P2000,V-DW21R-345,10,EA,3/14/2017,1.3,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80019663,190,P2000,V-CMA-6,12,EA,3/14/2017,0.6,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80019663,200,P2000,V-CAM1,4,EA,3/14/2017,7.6,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,5,n/a,120,80.00%,0.800,0.80,FALSE
80019663,220,P2000,SM2-2W10,2,EA,3/14/2017,7.3,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80019663,260,P2000,E1200-VV,2,EA,3/14/2017,2.7,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80019663,270,P2000,DAP-1330,4,EA,3/14/2017,2.12,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80019665,40,P2000,V-CAM1,75,EA,3/15/2017,142.5,LB,LTL,3/15/2017,3/15/2017,3/14/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80019665,70,P2000,V-DW21R-345,112,EA,3/15/2017,14.56,LB,LTL,3/15/2017,3/15/2017,3/14/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80019667,30,P2000,SM2-2W10,51,EA,3/15/2017,186.15,LB,LTL,3/15/2017,3/15/2017,3/14/2017,ZNL,5,n/a,150,20.00%,0.200,0.20,FALSE
80019668,30,P2000,SM2-2W10,87,EA,3/15/2017,317.55,LB,LTL,3/15/2017,3/15/2017,3/14/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80019795,80,P2000,DAP-1330,11,EA,3/14/2017,5.83,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80019795,110,P2000,V-CMA-6,20,EA,3/14/2017,1,LB,LTL,3/14/2017,3/14/2017,3/14/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80020070,70,P2000,V-CAM1,150,EA,3/15/2017,285,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80020070,90,P2000,V-DW21R-345,196,EA,3/15/2017,25.48,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80020072,30,P2000,SM2-2W10,42,EA,3/15/2017,153.3,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80020072,80,P2000,V-DW21R-345,224,EA,3/15/2017,29.12,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80020072,100,P2000,V-CMA-6,120,EA,3/15/2017,6,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80020074,20,P2000,SM2-2W10,90,EA,3/15/2017,328.5,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80020079,110,P2000,V-DW21R-345,44,EA,3/15/2017,5.72,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80020079,130,P2000,SM2-2W10,10,EA,3/15/2017,36.5,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80020079,170,P2000,V-CAM1,46,EA,3/15/2017,87.4,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80020383,110,P2010,V-DW21R-345,11,EA,3/14/2017,1.43,LB,LTLP,3/14/2017,3/14/2017,3/14/2017,ZNL,6,n/a,#REF!,83.33%,0.833,0.83,TRUE
80020383,140,P2010,V-CMA-6,75,EA,3/14/2017,3.75,LB,LTLP,3/14/2017,3/14/2017,3/14/2017,ZNL,4,n/a,#REF!,75.00%,0.750,0.75,TRUE
80020383,150,P2010,V-CAM1,64,EA,3/14/2017,121.6,LB,LTLP,3/14/2017,3/14/2017,3/14/2017,ZNL,5,n/a,120,80.00%,0.800,0.80,FALSE
80020383,200,P2010,E1200-VV,16,EA,3/14/2017,21.6,LB,LTLP,3/14/2017,3/14/2017,3/14/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80020383,210,P2010,DAP-1330,22,EA,3/14/2017,11.66,LB,LTLP,3/14/2017,3/14/2017,3/14/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80021234,90,P3000,DAP-1330,24,EA,3/15/2017,12.72,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80021234,100,P3000,E1200-VV,5,EA,3/15/2017,6.75,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80021234,140,P3000,SM2-2W10,3,EA,3/15/2017,10.95,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80021234,160,P3000,V-CAM1,5,EA,3/15/2017,9.5,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80021234,170,P3000,V-CMA-6,20,EA,3/15/2017,1,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80021234,220,P3000,V-DW21R-345,28,EA,3/15/2017,3.64,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80021297,90,P3100,DAP-1330,24,EA,3/15/2017,12.72,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80021297,100,P3100,E1200-VV,10,EA,3/15/2017,13.5,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80021297,140,P3100,SM2-2W10,6,EA,3/15/2017,21.9,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,150,20.00%,0.200,0.20,FALSE
80021297,160,P3100,V-CAM1,20,EA,3/15/2017,38,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80021297,170,P3100,V-CMA-6,20,EA,3/15/2017,1,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80021297,220,P3100,V-DW21R-345,28,EA,3/15/2017,3.64,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80021298,90,P3100,DAP-1330,24,EA,3/15/2017,12.72,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80021298,100,P3100,E1200-VV,10,EA,3/15/2017,13.5,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80021298,140,P3100,SM2-2W10,3,EA,3/15/2017,10.95,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80021298,160,P3100,V-CAM1,15,EA,3/15/2017,28.5,LB,LTL,3/15/2017,3/15/2017,3/15/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
